User ID,Anonymized User ID,Course Specific Anonymized User ID
65530101,693c5715c36ec00b885b6fada9cdbc89,e9cf7acd752c38cb0d569a7b204f3b09
65623213,61fe961c21dff0fe11663cf7923b97f6,44cec186ea9a48d68403d77553445a10
65673979,558fedb015a3da9b60b48b41030391c3,a304693c0a8f42bed065e07068f2a25c
65735135,9fc45a74649fe698a2d7c75f041173f8,3fa803b85c94459915e12563b47f9a6c
65781620,38bee082ca70affffc415d1dbef7d99c,4b6f9a24061162683f2e7b6903dadfd6
65922230,4ba8e045abfb90a267c1c766ff222440,e6ebbf3823c7fc41a0d32724f572731a
65935986,73c953f291f2903ac4623eccb9d18c1f,388178de9c6258c53565c18fb6abc772
66063816,109dbd5f166b60ad4db875e80a7b5340,160e1fb250e6dc2b10d84729aaaf0377
66070035,5d310386fe7dd184caa2f3df86d0f95e,b70b6f7616d1f5fadbfd89e3611336fd
66128935,de235f7ceacdd245b8e7336d505b5dca,bd5a54f78ff6229d7dd56661c8bbad68
66153695,8da35d4b248b73c43892f24b32d7f881,5296a212dd941acf1f107efc6f68a8b2
66170784,7c47e316d4483c85a9f2b6e6ad4ebdfc,81c543f3f60dac98cd8815b3c1e6b46e
66199387,6ca7d9c57710fa4cb236fbf8bcf5bb2d,b16c74d64e7f559829ac051fbba4e265
66221847,0fdf6dc41d07be229043e0b4aa79f385,a1d15a9a42b50c110d6620bd09c16cb5
66262771,c154428f875576d877cae0256e4a4e3e,8a77b5655a01e0a732eff8f9de954a68
66273472,998b83294076f45fbfa605e1d4ba4b17,8c222c85164b3da7c963fe8fb4cafb21
66298321,232afc11e64cc42477705d83246d672c,2d42f73f6d8e883193a73a8236b6ff52
66306183,f8c6903cc92e986c187dc00946e7d419,3d165495e0487b7032e6dc4fd56c8bcf
66311823,4422eedb792ee0a11cd2a67aed189fcc,96d857e22b0accc0059bdc6e610d96df
66326251,56dec356622fa7745563370b06bb8116,cc59adcd543df37b6859d7349e552ef3
66364079,e3af6426090356e20a530b641a942e11,2bfe088b16fe4fd4b71e6d97383b5f87
66424153,9a9d5978c30d4df44e6a623e17429766,21aa2d86de399a524e6df79df11cc7ba
66578954,412ed90dbc4aa283200fc149b0611d42,3322fa51bc7c98e32fef8ba12676e529
66616128,aa41d1d8790c5cc0590dbd134416ab7b,2613e222680636fe2e9e1e4ece3d9b29
66649299,64cee2c9a78326b05d33784904033910,d53b739cd190a295e77d4ec14bf2aa7f
66716449,a0aa723e896adc451cf4c08878bcb0fe,e3ae7025311de80fb3816de0b4e1c352
66743593,38f96dee46af4da0679cb0a6a3b658e4,3f4bfd0dab96519746199765ed16b945
66761451,644fca4888040cc061d55e1ca7da820c,787411bb1486af7eade721b7eedb743a
66805434,374a34afe3e5d7afef2608332fab09d3,eafbcee461151b879abc857231b46e75
66805749,c69ae4fe171434ce3ace7a2c5d2dc2ba,2bea98ec155f9c35c306f521ac91d4f5
66811107,0e2a8874280456f85c53a60ff9ec9097,645fb8b12c5bd36330ed96571d124b8d
66830281,29078ad33768421bd0e54c72ea1d8db1,f76b9b5bbdba9aa199532a5911fc20d0
66839041,0f9963f756828118c650b59de7525158,795c909560aafeabcb1bdff13d7a660e
66891093,7f6b46e359b76390816a3d7bb3f46927,a83005d526d776621a654480bce6f5f8
66909091,98a4f1cf65e3679f8c5fa5f7a28c1dd4,6c626593c0a8000ca31c286e278437e6
66923596,1d9178c2637be4cc964f3a1c3350e950,5171d04e2231ee8e5a39e7a9edcff841
66959551,e48f42a8951e38305b725b8c92ad1384,de32bdf023579f6b71e81fe82517921b
66962323,2c8af3cc7cb0384de0313a1d3eaf4aa5,a233ce07e6b1d8018768ced73f70cf48
66964217,f7da3f9db87c7d8efd337b376cb27a49,4da847e597a57cf62334eae74fb8b347
66970367,c590cbaa87298a0a404dca987a582272,d201fba5dfe83f49375330de3321aaf5
66975446,79830482488be2e952ef410df5dc79f7,656b6e210d3e11e66458e07631edf5c9
66980543,3511c7c2284c7d0e7e240a1981c0f208,24ebc3d6a6dc0e8863afcfcdd8ee1a02
67011999,048cbedff733916b3a769c34b7dc63db,92fcba66ff2cda341694014a6ed03386
67034115,555643336b4e3a7ace3636704fa1f117,9765dde515d0cf4a51c2393a5e445358
67073144,8829445b0f5ce52e5f6625a13a226add,22560428182306fd44394faee6d1e91f
67093006,54509ea591e7032de0a49ca968009c04,57c7c4a452e0668757cfe61a933ac536
67102122,a27aea2912d29d536d1a5fb517158463,221e4396c1dae155b0a569c18e2edff0
67115796,cd9d32a62009eb25511222aa51f08c52,f1923371901f89419ad4a4d2db4b272a
67115798,745135d7cb11ad19e7248150939b4445,094a785835c3a345a30cd494d4eefc18
67126195,f8a5c9cc2fa926b0662725308dbabca5,591d7aba4f8646b9be6f505e1801d3bd
67151298,6970dc006c755eff14757d2f71b58b38,57f8156a7769d35172f9aa894f8f4645
67153392,81f9c9bb6c618271fd4221c443bc5553,b74f5525b8383b75bc29b966b7d5687b
67161008,87204729ad88e105d6c25e6a42602cf7,f7b31b3807c166d70142d35ca8f1f014
67169629,e5f7e80189fdd6c003e9b6b7fa3df93d,597502cf5539df385ab664c8961e0ef4
67181969,203e77eb541927c7cfb33b0ecf3c0685,b97ae3ea8879012125218d948a96b6a2
67183094,540788e2dbf0e34abe9f6d2a51904f59,575c9060c81c10a95ed6056a18ee748e
67185561,3a2f602e2967dbd68ba20168e3f95bfe,03345170db977b2c0acf495ebd4bebec
67219938,9a710fdda878d14ff9a01c2d8d90e242,42785c29fae88b92e74f30ceb77600fc
67240399,67390394164cdda216805d3539ecdfe6,addc13f4352ee63f1d00aa0dd90234b3
67247319,3dc12be6228301f37b3482bd8f1329d3,22c58385b2dea28ef124f9b8621820f0
67309849,bcd803135caf6894bb8a17a1c2a95953,3cef13cee4ffccf78eb839c6770573b2
67325754,0e9260761211c2f86b5510e78eebfae7,81029b49ae333ddd892d063e27d6a20a
67366963,dbe198b138f823426c09552d308cf769,626f98cbe69d5550d1239d64de68af9d
67398066,be60e7d0bf2f23ce93f324c4e5104557,465c4ca094bd22cdb2c5c3ee57bd7f17
67399533,24a477e95d9ca568d93618e4039a15c9,9931951a6ab0a25fd4dcdfa0eca8104f
67425976,528eae4b44c280a65110b9891517084f,bad7dad85f16ddd772eeecb8b6e56360
67448531,5f86db9e240cbe265c679721c97aefd4,67a0285a2f05c5afcd18ea7b64701655
